Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Al-Kharj, Saudi Arabia",5/16/2005,105.9,78.9,93,,99.2,0,,,13.9,143.75,,5.7,0,9.93,Clear
"Al-Kharj, Saudi Arabia",5/17/2005,107.7,78.9,95.2,,100.6,0,,,21.9,145.45,,6.2,0,9.98,Clear
"Al-Kharj, Saudi Arabia",5/18/2005,105.9,82.5,95,,98.8,0,,,17.2,165.22,,5.2,40.9,7.95,Partially cloudy
"Al-Kharj, Saudi Arabia",5/19/2005,102.3,82.5,93.3,,97,0,,,15,241.11,,5.4,67.1,11.81,Partially cloudy
"Al-Kharj, Saudi Arabia",5/20/2005,98.7,82.5,92.2,,93.6,0,,,19.5,157.22,,5,37.4,13.12,Partially cloudy
"Al-Kharj, Saudi Arabia",5/21/2005,100.5,82.5,90.3,,95.2,0,,,11.4,168.5,,6.2,67.7,12.65,Partially cloudy
"Al-Kharj, Saudi Arabia",5/22/2005,102.3,82.5,93,,96.8,0,,,11.4,232.86,,5.7,34.2,15.57,Partially cloudy
"Al-Kharj, Saudi Arabia",5/23/2005,105.9,82.5,95.5,,99.9,0,,,12.8,225.5,,5.7,18.5,14.1,Clear
"Al-Kharj, Saudi Arabia",5/24/2005,105.9,87.9,97.7,,100.4,0,,,18.3,158.95,,4.6,53.3,14.5,Partially cloudy
"Al-Kharj, Saudi Arabia",5/25/2005,111.3,78.9,99,,103.5,0,,,18.3,226.96,,5.5,32.1,13.15,Partially cloudy
"Al-Kharj, Saudi Arabia",5/26/2005,107.7,84.3,96.7,,101,0,,,12.8,214.5,,6.2,0,10.6,Clear
"Al-Kharj, Saudi Arabia",5/27/2005,105.9,82.5,95.6,,99.5,0,,,16.1,66.5,,6,34.5,11.56,Partially cloudy
"Al-Kharj, Saudi Arabia",5/28/2005,107.7,80.7,96.5,,101.2,0,,,12.8,195.88,,6.3,10,10.62,Clear
"Al-Kharj, Saudi Arabia",5/29/2005,109.5,86.1,98.2,,103.1,0,,,16.1,210,,6,22.5,12.69,Clear
"Al-Kharj, Saudi Arabia",5/30/2005,104.1,84.3,97,,98.4,0,,,20.8,69.47,,5.6,4.6,11.27,Clear
"Al-Kharj, Saudi Arabia",5/31/2005,107.7,80.7,94.2,,101,0,,,12.8,160.48,,6.2,0,10.23,Clear
"Al-Kharj, Saudi Arabia",6/1/2005,105.9,82.5,94.2,,99.5,0,,,12.8,122.5,,6.2,0,10.38,Clear
"Al-Kharj, Saudi Arabia",6/2/2005,104.1,78.9,93.3,,98,0,,,12.8,189,,6.2,0,11.55,Clear
"Al-Kharj, Saudi Arabia",6/3/2005,105.9,80.7,93.3,,99.5,0,,,12.8,170,,6.2,0,11.52,Clear
"Al-Kharj, Saudi Arabia",6/4/2005,109.5,82.5,98.2,,102.4,0,,,12.8,178.95,,6.2,0,10.06,Clear
"Al-Kharj, Saudi Arabia",6/5/2005,109.5,86.1,99.9,,102.6,0,,,15,136.15,,6.2,0,9.56,Clear
"Al-Kharj, Saudi Arabia",6/6/2005,113.1,87.9,101.2,,102,0,,,24.2,158.82,,6.2,0,7.92,Clear
"Al-Kharj, Saudi Arabia",6/7/2005,107.7,82.5,96.6,,101.2,0,,,17.2,141.36,,4.9,0,10.91,Clear
"Al-Kharj, Saudi Arabia",6/8/2005,107.7,82.5,96,,100.8,0,,,26.4,340.91,,3.2,0,9.25,Clear
"Al-Kharj, Saudi Arabia",6/9/2005,89.7,86.1,87.3,,85.6,0,,,8.1,293.33,,3.3,0,12.02,Clear
"Al-Kharj, Saudi Arabia",6/10/2005,96.9,93.3,95.1,,91.9,0,,,11.4,115,,6.2,0,10.5,Clear
"Al-Kharj, Saudi Arabia",6/11/2005,109.5,86.1,97.7,,102.4,0,,,17.2,203.33,,6.2,0,9.87,Clear
"Al-Kharj, Saudi Arabia",6/12/2005,107.7,84.3,96.5,,101,0,,,19.5,177,,6.2,0,10.1,Clear
"Al-Kharj, Saudi Arabia",6/13/2005,104.1,82.5,94.7,,97.9,0,,,19.7,75.55,,2.5,0,9.46,Clear
"Al-Kharj, Saudi Arabia",6/14/2005,105.9,80.7,93.7,,99.1,0,,,13.9,110.11,,4.8,0,10.14,Clear
"Al-Kharj, Saudi Arabia",6/15/2005,105.9,78.9,95.7,,99.4,0,,,18.3,189.38,,6.2,0,9.52,Clear
"Al-Kharj, Saudi Arabia",6/16/2005,107.7,82.5,96.6,,99.8,0,,,12.8,127.27,,6.2,0,7.21,Clear
"Al-Kharj, Saudi Arabia",6/17/2005,113.1,82.5,97.8,,101.8,0,,,21.9,100,,6.2,0,6.77,Clear
"Al-Kharj, Saudi Arabia",6/18/2005,113.1,86.1,101.1,,102,0,,,27.5,114.74,,5.7,0,7.98,Clear
"Al-Kharj, Saudi Arabia",6/19/2005,111.3,86.1,98.2,,102.2,0,,,19.5,228.24,,4.7,0,8.93,Clear
"Al-Kharj, Saudi Arabia",6/20/2005,111.3,86.1,95.6,,102,0,,,18.3,236.15,,6,0,9.38,Clear
"Al-Kharj, Saudi Arabia",6/21/2005,104.1,86.1,97.1,,98,0,,,16.1,295,,6,0,9.33,Clear
"Al-Kharj, Saudi Arabia",6/22/2005,104.1,93.3,98.7,,98.2,0,,,9.2,315,,4.3,0,12.35,Clear
"Al-Kharj, Saudi Arabia",6/23/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",6/24/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",6/25/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",6/26/2005,109.5,87.9,95.7,,103.5,0,,,10.3,310,,3.7,40.7,9.38,Partially cloudy
"Al-Kharj, Saudi Arabia",6/27/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",6/28/2005,111.3,86.1,102.2,,103.5,0,,,9.2,149.17,,6.2,0,10.5,Clear
"Al-Kharj, Saudi Arabia",6/29/2005,107.7,84.3,92.7,,101.6,0,,,0,,,6.2,0,15.96,Clear
"Al-Kharj, Saudi Arabia",6/30/2005,105.9,86.1,97.7,,99.5,0,,,17.2,206,,6.2,0,11.74,Clear
"Al-Kharj, Saudi Arabia",7/1/2005,102.3,91.5,96.5,,97,0,,,10.3,202.5,,6.2,0,11.42,Clear
"Al-Kharj, Saudi Arabia",7/2/2005,80.7,80.7,80.7,,78.8,0,,,0,,,5.6,0,15.97,Clear
"Al-Kharj, Saudi Arabia",7/3/2005,95.1,80.7,86.3,,90.3,0,,,6.9,340,,6.2,0,13,Clear
"Al-Kharj, Saudi Arabia",7/4/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/5/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/6/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/7/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/8/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/9/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/10/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/11/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/12/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/13/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/14/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/15/2005,113.1,93.3,106,,101.6,0,,,20.8,86.67,,5.1,4.6,8.38,Clear
"Al-Kharj, Saudi Arabia",7/16/2005,111.3,86.1,99.5,,102.9,0,,,21.9,125.65,,4.5,0,14.71,Clear
"Al-Kharj, Saudi Arabia",7/17/2005,114.9,86.1,98.2,,99.1,0,,,20.8,97.14,,4.7,9.3,9.43,Clear
"Al-Kharj, Saudi Arabia",7/18/2005,114.9,91.5,103.4,,103,0,,,30,129,,4.6,6,9.7,Clear
"Al-Kharj, Saudi Arabia",7/19/2005,105.9,86.1,94.9,,102.8,0,,,11.4,88.75,,5.3,0,31.45,Clear
"Al-Kharj, Saudi Arabia",7/20/2005,111.3,87.9,106.7,,106.1,0,,,16.1,113.33,,6.7,38.9,13.51,Partially cloudy
"Al-Kharj, Saudi Arabia",7/21/2005,116.7,89.7,105.4,,102.6,0,,,25.3,87.86,,6.2,0,11.51,Clear
"Al-Kharj, Saudi Arabia",7/22/2005,114.9,98.7,109.4,,102.9,0,,,12.8,266.67,,6.3,4.6,7.88,Clear
"Al-Kharj, Saudi Arabia",7/23/2005,116.7,91.5,104.8,,101,0,,,18.3,297.08,,6.1,3.8,8.81,Clear
"Al-Kharj, Saudi Arabia",7/24/2005,96.9,87.9,93.3,,91.8,0,,,5.8,136.67,,5.9,0,9.61,Clear
"Al-Kharj, Saudi Arabia",7/25/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/26/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",7/27/2005,109.5,95.1,101.8,,102.2,0,,,19.5,308.57,,6.2,0,8.33,Clear
"Al-Kharj, Saudi Arabia",7/28/2005,111.3,91.5,104.2,,102.9,0,,,21.9,207.5,,6.4,22.5,9.01,Clear
"Al-Kharj, Saudi Arabia",7/29/2005,113.1,86.1,100.7,,101.4,0,,,20.8,142.67,,6.2,16.9,10.14,Clear
"Al-Kharj, Saudi Arabia",7/30/2005,114.9,89.7,102.9,,103.8,0,,,23,125.88,,6.4,23.5,9.83,Clear
"Al-Kharj, Saudi Arabia",7/31/2005,113.1,89.7,101.8,,102.4,0,,,18.3,307.33,,6.1,4,8.13,Clear
"Al-Kharj, Saudi Arabia",8/1/2005,114.9,86.1,101.7,,102.6,0,,,20.8,231.36,,6.2,0,7.5,Clear
"Al-Kharj, Saudi Arabia",8/2/2005,111.3,86.1,99.8,,102.6,0,,,16.1,130.5,,6.2,0,8.42,Clear
"Al-Kharj, Saudi Arabia",8/3/2005,111.3,84.3,99.5,,102.4,0,,,10.3,224.38,,6.2,0,9.4,Clear
"Al-Kharj, Saudi Arabia",8/4/2005,113.1,86.1,99.5,,102.4,0,,,10.3,226.88,,6.4,17.6,9.49,Clear
"Al-Kharj, Saudi Arabia",8/5/2005,107.7,89.7,100.1,,101.9,0,,,11.4,67.78,,6.2,0,10.72,Clear
"Al-Kharj, Saudi Arabia",8/6/2005,109.5,87.9,99.6,,102.4,0,,,11.4,224.76,,6.2,0,9.51,Clear
"Al-Kharj, Saudi Arabia",8/7/2005,109.5,86.1,96.2,,102.9,0,,,15,311.82,,6.2,0,10.57,Clear
"Al-Kharj, Saudi Arabia",8/8/2005,107.7,86.1,98.4,,101.6,0,,,24.2,328.1,,4.8,0,10.85,Clear
"Al-Kharj, Saudi Arabia",8/9/2005,107.7,84.3,95.4,,101.2,0,,,18.3,264.5,,5.6,0,10.85,Clear
"Al-Kharj, Saudi Arabia",8/10/2005,107.7,84.3,97.4,,101.4,0,,,17.2,223.13,,6.2,0,10.94,Clear
"Al-Kharj, Saudi Arabia",8/11/2005,107.7,87.9,96.3,,101.4,0,,,5.8,110,,6.2,0,11.05,Clear
"Al-Kharj, Saudi Arabia",8/12/2005,111.3,89.7,99.2,,102.6,0,,,9.2,234.29,,6.2,0,10.23,Clear
"Al-Kharj, Saudi Arabia",8/13/2005,109.5,86.1,99.7,,102.9,0,,,12.8,178.67,,6.2,0,10.37,Clear
"Al-Kharj, Saudi Arabia",8/14/2005,111.3,87.9,99.9,,102.9,0,,,20.8,181,,6,0,10.48,Clear
"Al-Kharj, Saudi Arabia",8/15/2005,111.3,86.1,101.7,,103.5,0,,,23,271.18,,6.3,1.8,9.58,Clear
"Al-Kharj, Saudi Arabia",8/16/2005,111.3,86.1,99.5,,103.1,0,,,17.2,187.37,,6.2,0,10.51,Clear
"Al-Kharj, Saudi Arabia",8/17/2005,111.3,96.9,106.1,,103.8,0,,,19.5,78.89,,5.2,5.6,9.53,Clear
"Al-Kharj, Saudi Arabia",8/18/2005,107.7,91.5,102.1,,102.6,0,,,18.3,68.24,,5.4,63.5,12.98,Partially cloudy
"Al-Kharj, Saudi Arabia",8/19/2005,109.5,87.9,96.3,,102,0,,,15,102.5,,6.5,11.5,12.34,Clear
"Al-Kharj, Saudi Arabia",8/20/2005,113.1,87.9,100.3,,101.8,0,,,9.2,212.35,,6.2,0,7.26,Clear
"Al-Kharj, Saudi Arabia",8/21/2005,113.1,86.1,100.3,,102.6,0,,,20.8,130,,6,0,8.63,Clear
"Al-Kharj, Saudi Arabia",8/22/2005,113.1,86.1,99.5,,102.4,0,,,21.9,160.59,,6.2,0,8.79,Clear
"Al-Kharj, Saudi Arabia",8/23/2005,107.7,84.3,95.3,,101.2,0,,,10.3,142.86,,6.2,0,11.23,Clear
"Al-Kharj, Saudi Arabia",8/24/2005,109.5,84.3,98.4,,102.4,0,,,10.3,251.25,,6.2,0,9.34,Clear
"Al-Kharj, Saudi Arabia",8/25/2005,109.5,89.7,96.3,,102.9,0,,,8.1,340,,6.2,0,12.8,Clear
"Al-Kharj, Saudi Arabia",8/26/2005,113.1,86.1,99.1,,103.1,0,,,19.5,136.67,,6.2,0,10.36,Clear
"Al-Kharj, Saudi Arabia",8/27/2005,111.3,86.1,99.7,,102.9,0,,,19.5,35.71,,6.2,0,10.81,Clear
"Al-Kharj, Saudi Arabia",8/28/2005,111.3,84.3,97.8,,103.1,0,,,12.8,162.78,,6.2,0,14.96,Clear
"Al-Kharj, Saudi Arabia",8/29/2005,111.3,84.3,96.9,,103.1,0,,,8.1,197.27,,6.2,0,11.92,Clear
"Al-Kharj, Saudi Arabia",8/30/2005,111.3,86.1,99.7,,104.6,0,,,21.9,111.05,,6.2,0,13.21,Clear
"Al-Kharj, Saudi Arabia",8/31/2005,109.5,82.5,94.6,,102.4,0,,,11.4,115,,6.2,0,17.97,Clear
"Al-Kharj, Saudi Arabia",9/1/2005,111.3,86.1,95.9,,102.9,0,,,15,207.69,,6.3,7.1,15.01,Clear
"Al-Kharj, Saudi Arabia",9/2/2005,107.7,89.7,100.8,,102.2,0,,,10.3,128,,6.2,0,13.1,Clear
"Al-Kharj, Saudi Arabia",9/3/2005,109.5,82.5,96,,103.8,0,,,18.3,112.5,,6.2,0,26.13,Clear
"Al-Kharj, Saudi Arabia",9/4/2005,107.7,82.5,95.3,,101.4,0,,,13.9,241.43,,6.2,0,21.01,Clear
"Al-Kharj, Saudi Arabia",9/5/2005,104.1,82.5,95.8,,98.4,0,,,16.1,171.76,,6.2,0,11.85,Clear
"Al-Kharj, Saudi Arabia",9/6/2005,102.3,82.5,93.2,,97,0,,,33.3,143.53,,5.2,0,13.12,Clear
"Al-Kharj, Saudi Arabia",9/7/2005,104.1,84.3,96.3,,97.9,0,,,18.3,105,,5.7,0,8.65,Clear
"Al-Kharj, Saudi Arabia",9/8/2005,100.5,78.9,90.2,,94.7,0,,,19.5,293.08,,6.2,0,7.77,Clear
"Al-Kharj, Saudi Arabia",9/9/2005,102.3,84.3,93.3,,96.2,0,,,12.8,198.33,,6.2,0,7.81,Clear
"Al-Kharj, Saudi Arabia",9/10/2005,105.9,80.7,93.7,,100.6,0,,,9.2,119,,6.2,0,12.22,Clear
"Al-Kharj, Saudi Arabia",9/11/2005,109.5,82.5,97.2,,102.2,0,,,13.9,260.56,,6.3,6.3,9.64,Clear
"Al-Kharj, Saudi Arabia",9/12/2005,109.5,82.5,96.3,,101.8,0,,,30,178,,6.2,0,8.69,Clear
"Al-Kharj, Saudi Arabia",9/13/2005,107.7,78.9,94.4,,101.2,0,,,18.3,42.22,,6.2,0,11.79,Clear
"Al-Kharj, Saudi Arabia",9/14/2005,107.7,80.7,93.7,,100.5,0,,,16.1,90,,6.2,0,13.03,Clear
"Al-Kharj, Saudi Arabia",9/15/2005,104.1,80.7,93.1,,98,0,,,11.4,200,,6.2,0,11.48,Clear
"Al-Kharj, Saudi Arabia",9/16/2005,105.9,82.5,95.5,,99.5,0,,,11.4,203.33,,6.2,0,10.1,Clear
"Al-Kharj, Saudi Arabia",9/17/2005,109.5,78.9,94.3,,102.6,0,,,15,167,,6.2,0,11.42,Clear
"Al-Kharj, Saudi Arabia",9/18/2005,107.7,80.7,95.3,,101.4,0,,,16.1,200,,6.2,0,10.99,Clear
"Al-Kharj, Saudi Arabia",9/19/2005,107.7,80.7,93.9,,101,0,,,18.3,185,,6.4,12.5,11.18,Clear
"Al-Kharj, Saudi Arabia",9/20/2005,105.9,75.3,93.1,,99.4,0,,,10.3,175.88,,6.2,0,10.5,Clear
"Al-Kharj, Saudi Arabia",9/21/2005,104.1,80.7,93.6,,98.2,0,,,17.2,168.13,,6.2,0,11.28,Clear
"Al-Kharj, Saudi Arabia",9/22/2005,86.1,86.1,86.1,,82.7,0,,,4.7,60,,6.2,0,12.47,Clear
"Al-Kharj, Saudi Arabia",9/23/2005,100.5,78.9,88.5,,94.8,0,,,18.3,231.18,,6.2,0,12.21,Clear
"Al-Kharj, Saudi Arabia",9/24/2005,100.5,80.7,91.4,,94.8,0,,,11.4,287,,6.2,0,9.36,Clear
"Al-Kharj, Saudi Arabia",9/25/2005,104.1,82.5,90.2,,97.8,0,,,17.2,233.91,,6.2,0,10.44,Clear
"Al-Kharj, Saudi Arabia",9/26/2005,98.7,77.1,90.1,,93.3,0,,,13.9,134.29,,5.9,0,11.72,Clear
"Al-Kharj, Saudi Arabia",9/27/2005,100.5,75.3,85.6,,95.3,0,,,25.3,124.38,,6,0,14.73,Clear
"Al-Kharj, Saudi Arabia",9/28/2005,102.3,75.3,87.9,,97.1,0,,,13.9,249.41,,5.8,0,16.3,Clear
"Al-Kharj, Saudi Arabia",9/29/2005,96.9,84.3,88.9,,92.2,0,,,9.2,147.14,,6.2,0,13.71,Clear
"Al-Kharj, Saudi Arabia",9/30/2005,98.7,75.3,87.9,,93.7,0,,,12.8,345,,6.2,0,15.56,Clear
"Al-Kharj, Saudi Arabia",10/1/2005,98.7,73.5,88.4,,93.6,0,,,16.1,47.65,,6.2,0,16.93,Clear
"Al-Kharj, Saudi Arabia",10/2/2005,96.9,69.9,83,,92.1,0,,,23,282.31,,6.2,0,20.24,Clear
"Al-Kharj, Saudi Arabia",10/3/2005,95.1,75.3,86.4,,90.3,0,,,23,30,,5.2,0,14.2,Clear
"Al-Kharj, Saudi Arabia",10/4/2005,95.1,73.5,84.5,,90.5,0,,,12.8,118.95,,6.2,0,18.86,Clear
"Al-Kharj, Saudi Arabia",10/5/2005,95.1,73.5,81.9,,90.4,0,,,12.8,88,,6.2,0,21.91,Clear
"Al-Kharj, Saudi Arabia",10/6/2005,95.1,80.7,89.4,,90.3,0,,,11.4,160,,6.2,0,12.21,Clear
"Al-Kharj, Saudi Arabia",10/7/2005,95.1,73.5,83,,90.3,0,,,9.2,61.25,,6.2,0,17.31,Clear
"Al-Kharj, Saudi Arabia",10/8/2005,95.1,71.7,83.4,,90.5,0,,,5.8,115,,6.2,0,25.98,Clear
"Al-Kharj, Saudi Arabia",10/9/2005,96.9,80.7,89.7,,92.1,0,,,12.8,155,,6.2,0,14.24,Clear
"Al-Kharj, Saudi Arabia",10/10/2005,96.9,73.5,86.6,,92,0,,,9.2,230,,6.2,0,15.93,Clear
"Al-Kharj, Saudi Arabia",10/11/2005,95.1,73.5,84.9,,90.3,0,,,9.2,197,,6.2,0,17.09,Clear
"Al-Kharj, Saudi Arabia",10/12/2005,104.1,73.5,84.4,,98.8,0,,,11.4,188.18,,6.2,0,22.15,Clear
"Al-Kharj, Saudi Arabia",10/13/2005,100.5,82.5,92.2,,94.9,0,,,10.3,53.33,,6.2,0,10.79,Clear
"Al-Kharj, Saudi Arabia",10/14/2005,100.5,80.7,92.6,,94.8,0,,,11.4,186,,6.2,0,10.88,Clear
"Al-Kharj, Saudi Arabia",10/15/2005,98.7,77.1,89.7,,93.4,0,,,10.3,86.67,,6.2,0,13.34,Clear
"Al-Kharj, Saudi Arabia",10/16/2005,98.7,77.1,85.5,,93.2,0,,,18.3,175.33,,6.2,0,11.32,Clear
"Al-Kharj, Saudi Arabia",10/17/2005,95.1,73.5,85.3,,90.2,0,,,10.3,140.71,,6.2,0,10.53,Clear
"Al-Kharj, Saudi Arabia",10/18/2005,82.5,71.7,76.6,,80,0,,,12.8,210,,6.2,0,13.07,Clear
"Al-Kharj, Saudi Arabia",10/19/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",10/20/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",10/21/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",10/22/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",10/23/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",10/24/2005,87.9,69.9,78.7,,84.2,0,,,12.8,162.86,,6.2,0,16.49,Clear
"Al-Kharj, Saudi Arabia",10/25/2005,82.5,64.5,69.3,,80,0,,,6.9,320,,6.2,0,19.74,Clear
"Al-Kharj, Saudi Arabia",10/26/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",10/27/2005,91.5,68.1,78.9,,87.2,0,,,12.8,137.22,,6.2,0,17.15,Clear
"Al-Kharj, Saudi Arabia",10/28/2005,89.7,66.3,78.2,,85.7,0,,,11.4,122,,6.2,0,21.96,Clear
"Al-Kharj, Saudi Arabia",10/29/2005,82.5,68.1,74.5,,80.1,0,,,9.2,157.14,,6.2,0,23.3,Clear
"Al-Kharj, Saudi Arabia",10/30/2005,,,,,,0,,,,,,,,,
"Al-Kharj, Saudi Arabia",10/31/2005,91.5,71.7,85.2,,87.3,0,,,5.8,190,,6.2,0,18.77,Clear
"Al-Kharj, Saudi Arabia",11/1/2005,91.5,69.9,85,,87.3,0,,,11.4,227.86,,6.2,0,18.9,Clear
"Al-Kharj, Saudi Arabia",11/2/2005,89.7,77.1,84.9,,85.6,0,,,11.4,139.09,,6.2,0,13.95,Clear
"Al-Kharj, Saudi Arabia",11/3/2005,91.5,68.1,76.8,,87.3,0,,,11.4,131.88,,6.2,0,23.72,Clear
"Al-Kharj, Saudi Arabia",11/4/2005,89.7,66.3,75.1,,85.9,0,,,10.3,138.75,,6.2,0,29.66,Clear
"Al-Kharj, Saudi Arabia",11/5/2005,84.3,80.7,82.5,,81.7,0,,,6.9,133.33,,6.2,0,24.8,Clear
"Al-Kharj, Saudi Arabia",11/6/2005,82.5,64.5,75.3,,80.1,0,,,6.9,330,,5.4,0,27.29,Clear
"Al-Kharj, Saudi Arabia",11/7/2005,89.7,60.9,75.3,,85.7,0,,,16.1,158.5,,5.2,0,40.7,Clear
"Al-Kharj, Saudi Arabia",11/8/2005,87.9,69.9,77.3,,84.3,0,,,13.9,208.86,,6,0,26.27,Clear
"Al-Kharj, Saudi Arabia",11/9/2005,78.9,60.9,69.1,,,0,,,17.2,111.43,,6.2,0,29.65,Clear
"Al-Kharj, Saudi Arabia",11/10/2005,77.1,57.3,66.1,,,0,,,12.8,70.53,,6.2,0,32.8,Clear
"Al-Kharj, Saudi Arabia",11/11/2005,80.7,59.1,69.4,,79.3,0,,,13.9,112.5,,6.3,6.8,30.72,Clear
"Al-Kharj, Saudi Arabia",11/12/2005,87.9,62.7,77.9,,84.5,0,,,20.8,169.29,,6.3,13.6,31.2,Clear
"Al-Kharj, Saudi Arabia",11/13/2005,87.9,73.5,83,,84.2,0,,,28.9,185.71,,4,0,20.61,Clear
"Al-Kharj, Saudi Arabia",11/14/2005,87.9,66.3,77.7,,84.2,0,,,20.8,147.62,,6.2,2.4,25.01,Clear
"Al-Kharj, Saudi Arabia",11/15/2005,84.3,62.7,74,,81.5,0,,,18.3,146.36,,6.5,23.1,32.26,Clear
"Al-Kharj, Saudi Arabia",11/16/2005,84.3,64.5,72.1,,81.8,0,,,23,142.86,,5,84.4,57.07,Overcast
"Al-Kharj, Saudi Arabia",11/17/2005,84.3,64.5,73.5,,81.9,0,,,23,72.86,,4.8,0,56.29,Clear
"Al-Kharj, Saudi Arabia",11/18/2005,75.3,62.7,66.5,,,0,,,15,64.67,,4.2,22,68.3,Clear
"Al-Kharj, Saudi Arabia",11/19/2005,77.1,57.3,66.5,,,0,,,23,90.67,,6.2,26.2,60.8,Partially cloudy
"Al-Kharj, Saudi Arabia",11/20/2005,82.5,59.1,71.9,,81.3,0,,,24.2,154.21,,6,22.9,52.63,Clear
"Al-Kharj, Saudi Arabia",11/21/2005,89.7,64.5,74.8,,86.2,0,,,27.5,172.94,,5,13.5,49.23,Clear
"Al-Kharj, Saudi Arabia",11/22/2005,89.7,68.1,78.4,,86.2,0,,,27.5,163,,6.2,2.4,31.56,Clear
"Al-Kharj, Saudi Arabia",11/23/2005,84.3,64.5,74.3,,82.3,0,,,18.3,142.31,,6,0,43.29,Clear
"Al-Kharj, Saudi Arabia",11/24/2005,77.1,60.9,68.3,,,0,,,12.8,172.31,,6.2,0,49.8,Clear
"Al-Kharj, Saudi Arabia",11/25/2005,80.7,59.1,72,,79.4,0,,,6.9,235.71,,6.2,0,36.92,Clear
"Al-Kharj, Saudi Arabia",11/26/2005,82.5,60.9,72.3,,80.6,0,,,12.8,208.57,,6.2,0,37.28,Clear
"Al-Kharj, Saudi Arabia",11/27/2005,77.1,59.1,67.8,,,0,,,11.4,221.58,,6.2,0,34.83,Clear
"Al-Kharj, Saudi Arabia",11/28/2005,75.3,55.5,64.7,,,0,,,8.1,220.71,,6.2,0,34.65,Clear
"Al-Kharj, Saudi Arabia",11/29/2005,77.1,53.7,62.2,,,0,,,11.4,122.5,,6.2,0,31.96,Clear
"Al-Kharj, Saudi Arabia",11/30/2005,77.1,53.7,64.4,,,0,,,10.3,186.67,,6.2,0,25.67,Clear
"Al-Kharj, Saudi Arabia",12/1/2005,84.3,53.7,69.1,,81.3,0,,,6.9,245.82,,6.2,0,20.07,Clear
"Al-Kharj, Saudi Arabia",12/2/2005,80.7,55.5,67.8,,78.7,0,,,11.4,145.29,,6.2,0,21.96,Clear
"Al-Kharj, Saudi Arabia",12/3/2005,77.1,57.3,66.4,,,0,,,8.1,184,,6.2,0,28.65,Clear
"Al-Kharj, Saudi Arabia",12/4/2005,77.1,53.7,66.7,,,0,,,9.2,218.75,,6.2,0,28.33,Clear
"Al-Kharj, Saudi Arabia",12/5/2005,82.5,57.3,68.4,,80,0,,,13.9,192.08,,6.2,0,24.14,Clear
"Al-Kharj, Saudi Arabia",12/6/2005,80.7,59.1,69.8,,78.8,0,,,12.8,173.81,,6.2,0,19.32,Clear
"Al-Kharj, Saudi Arabia",12/7/2005,80.7,59.1,71.3,,78.7,0,,,12.8,174,,6.2,0,18.14,Clear
"Al-Kharj, Saudi Arabia",12/8/2005,77.1,55.5,67,,,0,,,12.8,172.86,,6.2,0,20.44,Clear
"Al-Kharj, Saudi Arabia",12/9/2005,77.1,55.5,67.1,,,0,,,12.8,214.71,,6.3,8,19.94,Clear
"Al-Kharj, Saudi Arabia",12/10/2005,78.9,57.3,67.6,,,0,,,13.9,287.5,,6.3,5,19.94,Clear
"Al-Kharj, Saudi Arabia",12/11/2005,77.1,55.5,65.2,,,0,,,13.9,310,,6.2,0,19.83,Clear
"Al-Kharj, Saudi Arabia",12/12/2005,75.3,53.7,64.3,,,0,,,13.9,226.11,,6.2,0,18,Clear
"Al-Kharj, Saudi Arabia",12/13/2005,75.3,51.9,64.2,,,0,,,9.2,155,,6,16,33.37,Clear
"Al-Kharj, Saudi Arabia",12/14/2005,77.1,57.3,67,,,0,,,13.9,178.42,,6.2,0,35.78,Clear
